size,connectance,sigma,mu_u,mu_l,Robs
250,0.5,0.25,-0.8,0.5,3.6840640723086953
250,0.5,0.25,-0.8,0.5,3.524450792589737
250,0.5,0.25,-0.8,0.5,3.6395957198082947
250,0.5,0.25,-0.8,0.5,3.506063805356739
250,0.5,0.25,-0.8,0.5,3.820489258823064
250,0.5,0.25,-0.8,0.5,3.5709275894282566
250,0.5,0.25,-0.8,0.5,3.528343119906934
250,0.5,0.25,-0.8,0.5,3.5378848357512482
250,0.5,0.25,-0.8,0.5,3.3046886482438076
250,0.5,0.25,-0.8,0.5,3.4800794622127054
250,0.5,0.25,-0.8,0.5,3.567952935699997
250,0.5,0.25,-0.8,0.5,3.5872275626580716
250,0.5,0.25,-0.8,0.5,3.442965043282696
250,0.5,0.25,-0.8,0.5,3.5864686708700817
250,0.5,0.25,-0.8,0.5,3.626040673679134
250,0.5,0.25,-0.8,0.5,3.534647635198695
250,0.5,0.25,-0.8,0.5,3.2235607908011668
250,0.5,0.25,-0.8,0.5,3.2001387521003846
250,0.5,0.25,-0.8,0.5,3.6124628350794996
250,0.5,0.25,-0.8,0.5,3.5144895508715996
250,0.5,0.25,-0.8,0.5,3.5990676847554313
250,0.5,0.25,-0.8,0.5,3.6029689306489248
250,0.5,0.25,-0.8,0.5,3.512759413355582
250,0.5,0.25,-0.8,0.5,3.3399554636004622
250,0.5,0.25,-0.8,0.5,3.276432598011685
250,0.5,0.25,-0.8,0.5,3.738730766995263
250,0.5,0.25,-0.8,0.5,3.690917862446328
250,0.5,0.25,-0.8,0.5,3.4722997096420185
250,0.5,0.25,-0.8,0.5,3.6761711005380313
250,0.5,0.25,-0.8,0.5,3.236926928572864
250,0.5,0.25,-0.8,0.5,3.4384223743073976
250,0.5,0.25,-0.8,0.5,3.5348365036936036
250,0.5,0.25,-0.8,0.5,3.58674982343892
250,0.5,0.25,-0.8,0.5,3.5648674643352294
250,0.5,0.25,-0.8,0.5,3.278206689708941
250,0.5,0.25,-0.8,0.5,3.466047232643326
250,0.5,0.25,-0.8,0.5,3.5264917216333207
250,0.5,0.25,-0.8,0.5,3.4211782152265213
250,0.5,0.25,-0.8,0.5,3.312603475477494
250,0.5,0.25,-0.8,0.5,3.533244208692208
250,0.5,0.25,-0.8,0.5,3.4140102261069343
250,0.5,0.25,-0.8,0.5,3.292181143314579
250,0.5,0.25,-0.8,0.5,3.5679893327790095
250,0.5,0.25,-0.8,0.5,3.3752891814842307
250,0.5,0.25,-0.8,0.5,3.500255550155783
250,0.5,0.25,-0.8,0.5,3.253339909565515
250,0.5,0.25,-0.8,0.5,3.6262863752330925
250,0.5,0.25,-0.8,0.5,3.2504112443596376
250,0.5,0.25,-0.8,0.5,3.4763161432201333
250,0.5,0.25,-0.8,0.5,3.779206020738704
250,0.5,0.25,-0.8,0.5,3.7181976202834046
250,0.5,0.25,-0.8,0.5,3.3749816504490724
250,0.5,0.25,-0.8,0.5,3.5831852132645645
250,0.5,0.25,-0.8,0.5,3.457435720267056
250,0.5,0.25,-0.8,0.5,3.8689897315066544
250,0.5,0.25,-0.8,0.5,3.1474209628230234
250,0.5,0.25,-0.8,0.5,3.4255778928319462
250,0.5,0.25,-0.8,0.5,3.5766398124268277
250,0.5,0.25,-0.8,0.5,3.295851916358423
250,0.5,0.25,-0.8,0.5,3.565469553618043
250,0.5,0.25,-0.8,0.5,3.401487523683182
250,0.5,0.25,-0.8,0.5,3.5184757822622057
250,0.5,0.25,-0.8,0.5,3.6799740745556306
250,0.5,0.25,-0.8,0.5,3.4634502640912697
250,0.5,0.25,-0.8,0.5,3.724830365288864
250,0.5,0.25,-0.8,0.5,3.6086605722656246
250,0.5,0.25,-0.8,0.5,3.369482985731039
250,0.5,0.25,-0.8,0.5,3.378704971903725
250,0.5,0.25,-0.8,0.5,3.2508204058166994
250,0.5,0.25,-0.8,0.5,3.461334728396999
250,0.5,0.25,-0.8,0.5,3.4243764941758066
250,0.5,0.25,-0.8,0.5,3.6091527002774786
250,0.5,0.25,-0.8,0.5,3.482323900369791
250,0.5,0.25,-0.8,0.55,3.766543694362144
250,0.5,0.25,-0.8,0.55,3.924833357966558
250,0.5,0.25,-0.8,0.55,3.990972218467352
250,0.5,0.25,-0.8,0.55,3.7355747023905868
250,0.5,0.25,-0.8,0.55,4.036439935446372
250,0.5,0.25,-0.8,0.55,3.7727834176714827
250,0.5,0.25,-0.8,0.55,3.5997165635148907
250,0.5,0.25,-0.8,0.55,3.6855107982353976
250,0.5,0.25,-0.8,0.55,3.6579916737958955
250,0.5,0.25,-0.8,0.55,3.863408022165384
250,0.5,0.25,-0.8,0.55,3.8429313667024134
250,0.5,0.25,-0.8,0.55,3.643855430676997
250,0.5,0.25,-0.8,0.55,3.6376353115907856
250,0.5,0.25,-0.8,0.55,3.7176203673827626
250,0.5,0.25,-0.8,0.55,3.854815834552015
250,0.5,0.25,-0.8,0.55,3.3797059963499305
250,0.5,0.25,-0.8,0.55,3.734755829723756
250,0.5,0.25,-0.8,0.55,3.829863081809741
250,0.5,0.25,-0.8,0.55,3.8748962883476477
250,0.5,0.25,-0.8,0.55,3.5934318314365745
250,0.5,0.25,-0.8,0.55,3.8435383780795633
250,0.5,0.25,-0.8,0.55,3.8296815905198844
250,0.5,0.25,-0.8,0.55,3.6073089941382315
250,0.5,0.25,-0.8,0.55,3.7459139427299033
250,0.5,0.25,-0.8,0.55,3.6596494049841617
250,0.5,0.25,-0.8,0.55,3.6542265543025523
250,0.5,0.25,-0.8,0.55,3.992866960977743
250,0.5,0.25,-0.8,0.55,3.728966122003354
250,0.5,0.25,-0.8,0.55,3.9587279994231936
250,0.5,0.25,-0.8,0.55,3.8944891021148793
250,0.5,0.25,-0.8,0.55,3.676091493118664
250,0.5,0.25,-0.8,0.55,3.6044417279914205
250,0.5,0.25,-0.8,0.55,3.80264696128931
250,0.5,0.25,-0.8,0.55,3.7275440255370933
250,0.5,0.25,-0.8,0.55,3.4796200416799796
250,0.5,0.25,-0.8,0.55,3.6594095585373996
250,0.5,0.25,-0.8,0.55,3.4449427959349075
250,0.5,0.25,-0.8,0.55,3.9549912289745817
250,0.5,0.25,-0.8,0.55,3.6064801455923168
250,0.5,0.25,-0.8,0.55,3.6076080926660223
250,0.5,0.25,-0.8,0.55,3.938887049317649
250,0.5,0.25,-0.8,0.55,3.7576714037443937
250,0.5,0.25,-0.8,0.55,3.7306462871573784
250,0.5,0.25,-0.8,0.55,3.5872143368386578
250,0.5,0.25,-0.8,0.55,3.8074274337231344
250,0.5,0.25,-0.8,0.55,4.056108968199095
250,0.5,0.25,-0.8,0.55,3.913335197747341
250,0.5,0.25,-0.8,0.55,3.7575141713287934
250,0.5,0.25,-0.8,0.55,3.856317513587119
250,0.5,0.25,-0.8,0.55,3.582625369798976
250,0.5,0.25,-0.8,0.55,3.940748430138261
250,0.5,0.25,-0.8,0.55,3.6251399968771083
250,0.5,0.25,-0.8,0.55,3.578348563196084
250,0.5,0.25,-0.8,0.55,3.562487663882349
250,0.5,0.25,-0.8,0.55,3.7343191193916363
250,0.5,0.25,-0.8,0.55,3.60052426044877
250,0.5,0.25,-0.8,0.55,3.5123939078161364
250,0.5,0.25,-0.8,0.55,3.75171429764647
250,0.5,0.25,-0.8,0.55,3.998233289251444
250,0.5,0.25,-0.8,0.55,3.607165606598992
250,0.5,0.25,-0.8,0.55,3.3912215928743823
250,0.5,0.25,-0.8,0.55,3.6136207559964033
250,0.5,0.25,-0.8,0.55,3.721204414262381
250,0.5,0.25,-0.8,0.55,3.875473984248039
250,0.5,0.25,-0.8,0.55,3.8361763243416105
250,0.5,0.25,-0.8,0.55,3.226748895357254
250,0.5,0.25,-0.8,0.55,3.6123793791097696
250,0.5,0.25,-0.8,0.55,3.999775118345717
250,0.5,0.25,-0.8,0.55,3.7986129854438677
250,0.5,0.25,-0.8,0.55,3.8027459612014307
250,0.5,0.25,-0.8,0.55,3.800088592981392
250,0.5,0.25,-0.8,0.55,3.7367469513048923
250,0.5,0.25,-0.8,0.55,3.823728035329975
250,0.5,0.25,-0.8,0.55,3.4880436651647577
250,0.5,0.25,-0.8,0.55,3.9804664423725726
250,0.5,0.25,-0.8,0.55,3.919177773577755
250,0.5,0.25,-0.8,0.55,3.6073341407085238
250,0.5,0.25,-0.8,0.55,3.800349632481901
250,0.5,0.25,-0.8,0.55,3.8394426011089524
250,0.5,0.25,-0.8,0.55,3.5958504457800666
250,0.5,0.25,-0.8,0.55,3.4295699380838087
250,0.5,0.25,-0.8,0.55,3.7522780130248092
250,0.5,0.25,-0.8,0.55,3.871254414163823
250,0.5,0.25,-0.8,0.55,3.663644709653658
250,0.5,0.25,-0.8,0.55,3.632030326133444
250,0.5,0.25,-0.8,0.55,3.681493176341028
250,0.5,0.25,-0.8,0.55,3.782854504299552
250,0.5,0.25,-0.8,0.55,3.7941490875724027
250,0.5,0.25,-0.8,0.55,3.9236079351799322
250,0.5,0.25,-0.8,0.55,3.9503635973603095
250,0.5,0.25,-0.8,0.55,3.8057106684240396
250,0.5,0.25,-0.8,0.55,3.7182785926276694
250,0.5,0.25,-0.8,0.55,3.9628571151186414
250,0.5,0.25,-0.8,0.55,3.989908448532613
250,0.5,0.25,-0.8,0.55,3.673594645843078
250,0.5,0.25,-0.8,0.55,3.550503586320137
250,0.5,0.25,-0.8,0.55,3.5413844578101767
250,0.5,0.25,-0.8,0.55,3.975323401949192
250,0.5,0.25,-0.8,0.55,3.719556794306717
250,0.5,0.25,-0.8,0.55,3.95959048537489
250,0.5,0.25,-0.8,0.6000000000000001,4.441799842922484
250,0.5,0.25,-0.8,0.6000000000000001,3.9121404661600363
250,0.5,0.25,-0.8,0.6000000000000001,3.9561829930402177
250,0.5,0.25,-0.8,0.6000000000000001,4.0903936522968305
250,0.5,0.25,-0.8,0.6000000000000001,4.139366163916584
250,0.5,0.25,-0.8,0.6000000000000001,4.402474519212644
250,0.5,0.25,-0.8,0.6000000000000001,3.8222284983123243
250,0.5,0.25,-0.8,0.6000000000000001,3.579093011114686
250,0.5,0.25,-0.8,0.6000000000000001,4.2201197227765945
250,0.5,0.25,-0.8,0.6000000000000001,3.761561959179949
250,0.5,0.25,-0.8,0.6000000000000001,4.17640481962729
250,0.5,0.25,-0.8,0.6000000000000001,4.1523984689741855
250,0.5,0.25,-0.8,0.6000000000000001,4.149511966475794
250,0.5,0.25,-0.8,0.6000000000000001,4.1643424926813815
250,0.5,0.25,-0.8,0.6000000000000001,4.107182245608713
250,0.5,0.25,-0.8,0.6000000000000001,4.164680062023785
250,0.5,0.25,-0.8,0.6000000000000001,3.8367274778728113
250,0.5,0.25,-0.8,0.6000000000000001,4.081273455095198
250,0.5,0.25,-0.8,0.6000000000000001,4.080777046335166
250,0.5,0.25,-0.8,0.6000000000000001,3.8598643599470073
250,0.5,0.25,-0.8,0.6000000000000001,3.8380950858798837
250,0.5,0.25,-0.8,0.6000000000000001,4.067372190916288
250,0.5,0.25,-0.8,0.6000000000000001,4.06069596813392
250,0.5,0.25,-0.8,0.6000000000000001,4.137333766674309
250,0.5,0.25,-0.8,0.6000000000000001,4.131657905391821
250,0.5,0.25,-0.8,0.6000000000000001,4.109153894374682
250,0.5,0.25,-0.8,0.6000000000000001,4.026035807311437
250,0.5,0.25,-0.8,0.6000000000000001,4.154528935987174
250,0.5,0.25,-0.8,0.6000000000000001,4.240229532040453
250,0.5,0.25,-0.8,0.6000000000000001,3.9267076166699115
250,0.5,0.25,-0.8,0.6000000000000001,4.326240380531942
250,0.5,0.25,-0.8,0.6000000000000001,4.1011600540711415
250,0.5,0.25,-0.8,0.6000000000000001,4.1313091408749125
250,0.5,0.25,-0.8,0.6000000000000001,4.044380691150731
250,0.5,0.25,-0.8,0.6000000000000001,4.218904680399595
250,0.5,0.25,-0.8,0.6000000000000001,3.922012629724956
250,0.5,0.25,-0.8,0.6000000000000001,3.7939079552191446
250,0.5,0.25,-0.8,0.6000000000000001,4.115580781808994
250,0.5,0.25,-0.8,0.6000000000000001,4.236926284300886
250,0.5,0.25,-0.8,0.6000000000000001,4.192862897727371
250,0.5,0.25,-0.8,0.6000000000000001,3.87384946063056
250,0.5,0.25,-0.8,0.6000000000000001,4.275507600513631
250,0.5,0.25,-0.8,0.6000000000000001,4.272374905157331
250,0.5,0.25,-0.8,0.6000000000000001,4.089579304045133
250,0.5,0.25,-0.8,0.6000000000000001,3.834553309969136
250,0.5,0.25,-0.8,0.6000000000000001,4.0576844964208165
250,0.5,0.25,-0.8,0.6000000000000001,4.296681464890829
250,0.5,0.25,-0.8,0.6000000000000001,3.9770437374593026
250,0.5,0.25,-0.8,0.6000000000000001,4.048376028057202
250,0.5,0.25,-0.8,0.6000000000000001,3.987813127042862
250,0.5,0.25,-0.8,0.6000000000000001,4.1613214899379525
250,0.5,0.25,-0.8,0.6000000000000001,3.991717090593124
250,0.5,0.25,-0.8,0.6000000000000001,4.249816598024539
250,0.5,0.25,-0.8,0.6000000000000001,3.900846617232026
250,0.5,0.25,-0.8,0.6000000000000001,3.966828019320616
250,0.5,0.25,-0.8,0.6000000000000001,3.820711073481026
250,0.5,0.25,-0.8,0.6000000000000001,3.8891565363657876
250,0.5,0.25,-0.8,0.6000000000000001,4.046329986809757
250,0.5,0.25,-0.8,0.6000000000000001,3.948074616735863
250,0.5,0.25,-0.8,0.6000000000000001,4.267236333160346
250,0.5,0.25,-0.8,0.6000000000000001,3.8202481194244173
250,0.5,0.25,-0.8,0.6000000000000001,3.7549005808222695
250,0.5,0.25,-0.8,0.6000000000000001,4.257982656277462
250,0.5,0.25,-0.8,0.6000000000000001,3.843015431444097
250,0.5,0.25,-0.8,0.6000000000000001,4.040173505956419
250,0.5,0.25,-0.8,0.6000000000000001,3.8431942031261848
250,0.5,0.25,-0.8,0.6000000000000001,4.113450819840671
250,0.5,0.25,-0.8,0.6000000000000001,3.9958371672887023
250,0.5,0.25,-0.8,0.6000000000000001,4.04248658345014
250,0.5,0.25,-0.8,0.6000000000000001,4.161120434308841
250,0.5,0.25,-0.8,0.6000000000000001,3.807537648047248
250,0.5,0.25,-0.8,0.6000000000000001,3.6607816689231116
250,0.5,0.25,-0.8,0.6000000000000001,4.476273643049593
250,0.5,0.25,-0.8,0.6000000000000001,4.297039421194538
250,0.5,0.25,-0.8,0.6000000000000001,3.6743388172962943
250,0.5,0.25,-0.8,0.6000000000000001,4.028343200914315
250,0.5,0.25,-0.8,0.6000000000000001,3.930900338712273
250,0.5,0.25,-0.8,0.6000000000000001,4.162979191539376
250,0.5,0.25,-0.8,0.6000000000000001,3.9030633534422785
250,0.5,0.25,-0.8,0.6000000000000001,4.083605744414352
250,0.5,0.25,-0.8,0.6000000000000001,4.167360747618657
250,0.5,0.25,-0.8,0.6000000000000001,3.6460536909755903
250,0.5,0.25,-0.8,0.6000000000000001,4.198991486051181
250,0.5,0.25,-0.8,0.6000000000000001,4.075941458257587
250,0.5,0.25,-0.8,0.6000000000000001,4.180003357284897
250,0.5,0.25,-0.8,0.6000000000000001,4.183335202982887
250,0.5,0.25,-0.8,0.6000000000000001,4.006154705861235
250,0.5,0.25,-0.8,0.6000000000000001,4.092412563700922
250,0.5,0.25,-0.8,0.6000000000000001,3.9311474814910756
250,0.5,0.25,-0.8,0.6000000000000001,4.129598327921863
250,0.5,0.25,-0.8,0.6000000000000001,4.1035169263127536
250,0.5,0.25,-0.8,0.6000000000000001,4.073057996827126
250,0.5,0.25,-0.8,0.6000000000000001,3.8711841889437424
250,0.5,0.25,-0.8,0.6000000000000001,3.910251853626119
250,0.5,0.25,-0.8,0.6000000000000001,4.061041004813673
250,0.5,0.25,-0.8,0.6000000000000001,4.402086239743929
250,0.5,0.25,-0.8,0.6000000000000001,3.80701205926353
250,0.5,0.25,-0.8,0.6000000000000001,4.026923838772068
250,0.5,0.25,-0.8,0.6000000000000001,4.039033144672841
250,0.5,0.25,-0.8,0.6000000000000001,4.072607052005166
250,0.5,0.25,-0.8,0.6500000000000001,4.230124775228736
250,0.5,0.25,-0.8,0.6500000000000001,4.317099201453692
250,0.5,0.25,-0.8,0.6500000000000001,4.200308605405427
250,0.5,0.25,-0.8,0.6500000000000001,4.334461838656783
250,0.5,0.25,-0.8,0.6500000000000001,4.393789638934201
250,0.5,0.25,-0.8,0.6500000000000001,4.3427280956620296
250,0.5,0.25,-0.8,0.6500000000000001,4.527593199983314
250,0.5,0.25,-0.8,0.6500000000000001,4.15987416949253
250,0.5,0.25,-0.8,0.6500000000000001,4.006301755183818
250,0.5,0.25,-0.8,0.6500000000000001,4.477153582049804
250,0.5,0.25,-0.8,0.6500000000000001,4.64908167390299
250,0.5,0.25,-0.8,0.6500000000000001,4.3531715786146705
250,0.5,0.25,-0.8,0.6500000000000001,4.153467272692899
250,0.5,0.25,-0.8,0.6500000000000001,4.053034280281599
250,0.5,0.25,-0.8,0.6500000000000001,4.135675427436126
250,0.5,0.25,-0.8,0.6500000000000001,4.3088159537912105
250,0.5,0.25,-0.8,0.6500000000000001,4.296115070422545
250,0.5,0.25,-0.8,0.6500000000000001,4.3346852549315225
250,0.5,0.25,-0.8,0.6500000000000001,4.404674295562091
250,0.5,0.25,-0.8,0.6500000000000001,4.356993481799208
250,0.5,0.25,-0.8,0.6500000000000001,4.148182924029179
250,0.5,0.25,-0.8,0.6500000000000001,4.27176662336193
250,0.5,0.25,-0.8,0.6500000000000001,4.18156498386447
250,0.5,0.25,-0.8,0.6500000000000001,4.14780260272115
250,0.5,0.25,-0.8,0.6500000000000001,4.505787512191477
250,0.5,0.25,-0.8,0.6500000000000001,4.298638888329295
250,0.5,0.25,-0.8,0.6500000000000001,4.502614862614056
250,0.5,0.25,-0.8,0.6500000000000001,4.3930829622862335
250,0.5,0.25,-0.8,0.6500000000000001,4.1087102513819405
250,0.5,0.25,-0.8,0.6500000000000001,4.39803316669755
250,0.5,0.25,-0.8,0.6500000000000001,4.20339858033577
250,0.5,0.25,-0.8,0.6500000000000001,4.25382719801485
250,0.5,0.25,-0.8,0.6500000000000001,4.546479481146667
250,0.5,0.25,-0.8,0.6500000000000001,4.298275093601046
250,0.5,0.25,-0.8,0.6500000000000001,4.221579661433774
250,0.5,0.25,-0.8,0.6500000000000001,4.222785891264893
250,0.5,0.25,-0.8,0.6500000000000001,4.438841872188515
250,0.5,0.25,-0.8,0.6500000000000001,4.412410506312319
250,0.5,0.25,-0.8,0.6500000000000001,4.38535432996685
250,0.5,0.25,-0.8,0.6500000000000001,4.287133815531976
250,0.5,0.25,-0.8,0.6500000000000001,4.589296335055529
250,0.5,0.25,-0.8,0.6500000000000001,4.305185590950761
250,0.5,0.25,-0.8,0.6500000000000001,4.5592181704022945
250,0.5,0.25,-0.8,0.6500000000000001,4.127724394184958
250,0.5,0.25,-0.8,0.6500000000000001,4.1656256401287655
250,0.5,0.25,-0.8,0.6500000000000001,4.490411531461924
250,0.5,0.25,-0.8,0.6500000000000001,4.106975105705099
250,0.5,0.25,-0.8,0.6500000000000001,4.469833804435625
250,0.5,0.25,-0.8,0.6500000000000001,4.463829345505997
250,0.5,0.25,-0.8,0.6500000000000001,4.19974366150303
250,0.5,0.25,-0.8,0.6500000000000001,4.375401808330045
250,0.5,0.25,-0.8,0.6500000000000001,4.058125249722265
250,0.5,0.25,-0.8,0.6500000000000001,4.364153010281347
250,0.5,0.25,-0.8,0.6500000000000001,4.36335711692156
250,0.5,0.25,-0.8,0.6500000000000001,4.407624158309569
250,0.5,0.25,-0.8,0.6500000000000001,4.4771268487226
250,0.5,0.25,-0.8,0.6500000000000001,4.236966625576586
250,0.5,0.25,-0.8,0.6500000000000001,4.52790147208912
250,0.5,0.25,-0.8,0.6500000000000001,4.108539143497465
250,0.5,0.25,-0.8,0.6500000000000001,4.151419775662888
250,0.5,0.25,-0.8,0.6500000000000001,4.694024954419084
250,0.5,0.25,-0.8,0.6500000000000001,4.192244213362905
250,0.5,0.25,-0.8,0.6500000000000001,4.103664450401571
250,0.5,0.25,-0.8,0.6500000000000001,4.143399567622068
250,0.5,0.25,-0.8,0.6500000000000001,4.409894658705277
250,0.5,0.25,-0.8,0.6500000000000001,4.435564848666412
250,0.5,0.25,-0.8,0.6500000000000001,4.2778407221094215
250,0.5,0.25,-0.8,0.6500000000000001,4.525976807366132
250,0.5,0.25,-0.8,0.6500000000000001,4.124592677663363
250,0.5,0.25,-0.8,0.6500000000000001,4.162240596966003
250,0.5,0.25,-0.8,0.6500000000000001,4.492468631027737
250,0.5,0.25,-0.8,0.6500000000000001,4.342674432539398
250,0.5,0.25,-0.8,0.6500000000000001,4.4942476144826315
250,0.5,0.25,-0.8,0.6500000000000001,4.2497611318674124
250,0.5,0.25,-0.8,0.6500000000000001,4.296859475926181
250,0.5,0.25,-0.8,0.6500000000000001,4.577684163937847
250,0.5,0.25,-0.8,0.6500000000000001,4.355464667629295
250,0.5,0.25,-0.8,0.6500000000000001,4.50624343535231
250,0.5,0.25,-0.8,0.6500000000000001,4.50224457052047
250,0.5,0.25,-0.8,0.6500000000000001,4.1195779517550974
250,0.5,0.25,-0.8,0.6500000000000001,4.414861916667752
250,0.5,0.25,-0.8,0.6500000000000001,4.298891804354972
250,0.5,0.25,-0.8,0.6500000000000001,4.306586702089559
250,0.5,0.25,-0.8,0.6500000000000001,4.401999436180683
250,0.5,0.25,-0.8,0.6500000000000001,4.371494190175535
250,0.5,0.25,-0.8,0.6500000000000001,4.398429061002721
250,0.5,0.25,-0.8,0.6500000000000001,4.2847331109585
250,0.5,0.25,-0.8,0.6500000000000001,4.363410632250866
250,0.5,0.25,-0.8,0.6500000000000001,4.007931746244531
250,0.5,0.25,-0.8,0.6500000000000001,4.06497321606632
250,0.5,0.25,-0.8,0.6500000000000001,4.1520522145088625
250,0.5,0.25,-0.8,0.6500000000000001,4.242165507536634
250,0.5,0.25,-0.8,0.6500000000000001,4.507356403658631
250,0.5,0.25,-0.8,0.6500000000000001,4.575260977655043
250,0.5,0.25,-0.8,0.6500000000000001,4.267517288992818
250,0.5,0.25,-0.8,0.6500000000000001,4.1147906252839475
250,0.5,0.25,-0.8,0.6500000000000001,4.347556779588775
250,0.5,0.25,-0.8,0.6500000000000001,4.015348640171173
250,0.5,0.25,-0.8,0.6500000000000001,4.04319309848023
250,0.5,0.25,-0.8,0.6500000000000001,4.215310667526854
250,0.5,0.25,-0.8,0.7000000000000001,4.609109576935728
250,0.5,0.25,-0.8,0.7000000000000001,4.262310064361345
250,0.5,0.25,-0.8,0.7000000000000001,4.586907804297057
250,0.5,0.25,-0.8,0.7000000000000001,4.539181733271655
250,0.5,0.25,-0.8,0.7000000000000001,4.447945466528262
250,0.5,0.25,-0.8,0.7000000000000001,4.238244991437339
250,0.5,0.25,-0.8,0.7000000000000001,4.400146226113492
250,0.5,0.25,-0.8,0.7000000000000001,4.2378735473538125
250,0.5,0.25,-0.8,0.7000000000000001,4.558487303718599
250,0.5,0.25,-0.8,0.7000000000000001,4.498206426863094
250,0.5,0.25,-0.8,0.7000000000000001,4.70169908086033
250,0.5,0.25,-0.8,0.7000000000000001,4.512445227092512
250,0.5,0.25,-0.8,0.7000000000000001,4.517456411938419
250,0.5,0.25,-0.8,0.7000000000000001,4.43174478924354
250,0.5,0.25,-0.8,0.7000000000000001,4.583573035931493
250,0.5,0.25,-0.8,0.7000000000000001,4.514397838351123
250,0.5,0.25,-0.8,0.7000000000000001,4.526459597703686
250,0.5,0.25,-0.8,0.7000000000000001,4.479515969660195
250,0.5,0.25,-0.8,0.7000000000000001,4.410187868083598
250,0.5,0.25,-0.8,0.7000000000000001,4.593673935608501
250,0.5,0.25,-0.8,0.7000000000000001,4.258836949600489
250,0.5,0.25,-0.8,0.7000000000000001,4.651441094147185
250,0.5,0.25,-0.8,0.7000000000000001,4.803730279609828
250,0.5,0.25,-0.8,0.7000000000000001,4.6912836609092325
250,0.5,0.25,-0.8,0.7000000000000001,4.43080397383068
250,0.5,0.25,-0.8,0.7000000000000001,4.259513866712836
250,0.5,0.25,-0.8,0.7000000000000001,4.545197124288708
250,0.5,0.25,-0.8,0.7000000000000001,4.352848257393754
250,0.5,0.25,-0.8,0.7000000000000001,4.76420790470276
250,0.5,0.25,-0.8,0.7000000000000001,4.813007314027267
250,0.5,0.25,-0.8,0.7000000000000001,4.612701993981444
250,0.5,0.25,-0.8,0.7000000000000001,4.435119205301761
250,0.5,0.25,-0.8,0.7000000000000001,4.30935191397625
250,0.5,0.25,-0.8,0.7000000000000001,4.606053361119716
250,0.5,0.25,-0.8,0.7000000000000001,4.172105925758558
250,0.5,0.25,-0.8,0.7000000000000001,4.577394340546467
250,0.5,0.25,-0.8,0.7000000000000001,4.307898218168065
250,0.5,0.25,-0.8,0.7000000000000001,4.550942528121833
250,0.5,0.25,-0.8,0.7000000000000001,4.273887454684756
250,0.5,0.25,-0.8,0.7000000000000001,4.701611988000501
250,0.5,0.25,-0.8,0.7000000000000001,4.522500589876453
250,0.5,0.25,-0.8,0.7000000000000001,4.580625892314723
250,0.5,0.25,-0.8,0.7000000000000001,4.817362538907717
250,0.5,0.25,-0.8,0.7000000000000001,4.464116885073412
250,0.5,0.25,-0.8,0.7000000000000001,4.358576064902528
250,0.5,0.25,-0.8,0.7000000000000001,4.753718505505227
250,0.5,0.25,-0.8,0.7000000000000001,4.730372693671471
250,0.5,0.25,-0.8,0.7000000000000001,4.61916891471739
250,0.5,0.25,-0.8,0.7000000000000001,4.528068079040093
250,0.5,0.25,-0.8,0.7000000000000001,4.6389598163184065
250,0.5,0.25,-0.8,0.7000000000000001,4.395968339849245
250,0.5,0.25,-0.8,0.7000000000000001,4.719477424738711
250,0.5,0.25,-0.8,0.7000000000000001,4.291580568902842
250,0.5,0.25,-0.8,0.7000000000000001,4.520453081259116
250,0.5,0.25,-0.8,0.7000000000000001,4.805429044946517
250,0.5,0.25,-0.8,0.7000000000000001,4.745035875116186
250,0.5,0.25,-0.8,0.7000000000000001,4.62311101352664
250,0.5,0.25,-0.8,0.7000000000000001,4.2989635891665525
250,0.5,0.25,-0.8,0.7000000000000001,4.541188615088051
250,0.5,0.25,-0.8,0.7000000000000001,4.1793859944040035
250,0.5,0.25,-0.8,0.7000000000000001,4.643022883518547
250,0.5,0.25,-0.8,0.7000000000000001,4.784306641711963
250,0.5,0.25,-0.8,0.7000000000000001,4.857896073057938
250,0.5,0.25,-0.8,0.7000000000000001,4.805113171766914
250,0.5,0.25,-0.8,0.7000000000000001,4.773234448842216
250,0.5,0.25,-0.8,0.7000000000000001,4.28675601900456
250,0.5,0.25,-0.8,0.7000000000000001,4.766135580235712
250,0.5,0.25,-0.8,0.7000000000000001,4.598416004368316
250,0.5,0.25,-0.8,0.7000000000000001,4.736680068055785
250,0.5,0.25,-0.8,0.7000000000000001,4.817306581894037
250,0.5,0.25,-0.8,0.7000000000000001,4.677470387006191
250,0.5,0.25,-0.8,0.7000000000000001,4.441023686406103
250,0.5,0.25,-0.8,0.7000000000000001,4.6168997799549265
250,0.5,0.25,-0.8,0.7000000000000001,4.524948481743611
250,0.5,0.25,-0.8,0.7000000000000001,4.377719358313518
250,0.5,0.25,-0.8,0.7000000000000001,4.266469021785421
250,0.5,0.25,-0.8,0.7000000000000001,4.770877620659091
250,0.5,0.25,-0.8,0.7000000000000001,4.791316048434639
250,0.5,0.25,-0.8,0.7000000000000001,4.200171173768379
250,0.5,0.25,-0.8,0.7000000000000001,4.657695384160967
250,0.5,0.25,-0.8,0.7000000000000001,4.300121757024022
250,0.5,0.25,-0.8,0.7000000000000001,4.609902682785488
250,0.5,0.25,-0.8,0.7000000000000001,4.626179062351662
250,0.5,0.25,-0.8,0.7000000000000001,4.649453621627631
250,0.5,0.25,-0.8,0.7000000000000001,4.602141810867181
250,0.5,0.25,-0.8,0.7000000000000001,4.611892120292005
